UAL1835,39.7456,-105.0353,0,False,1754967970,3566.16,1754967977
UAL1262,39.924,-104.8053,0,False,1754967969,3611.88,1754967977
N79FF,39.9153,-105.1253,0,True,1754967966,None,1754967977
N738BJ,39.91,-105.1235,0,False,1754967969,1645.92,1754967977
N721FJ,39.9161,-105.1276,0,True,1754967964,None,1754967977
N680TW,39.6311,-104.8536,0,False,1754967969,1950.72,1754967977
N6338D,39.58,-104.8538,0,False,1754967939,1676.4,1754967977
N555YS,39.5665,-104.8507,0,False,1754967968,1729.74,1754967977
N514MT,39.9153,-105.1251,0,True,1754967967,None,1754967977
N342FG,39.9148,-105.1249,0,True,1754967970,None,1754967977
N225WS,39.7773,-105.0743,0,False,1754967970,2225.04,1754967977
N152SA,39.921,-105.1396,0,False,1754967970,1699.26,1754967977
N1330N,39.7004,-104.9825,0,False,1754967970,2087.88,1754967977
FFT2554,40.0141,-104.8597,0,False,1754967969,3779.52,1754967977
ALIFE2,39.5739,-104.9861,0,False,1754967970,1676.4,1754967977
AAL194,39.9977,-105.2706,0,False,1754967970,10668,1754967977
UAL1835,39.7388,-105.0563,0,False,1754967980,3672.84,1754967987
UAL1262,39.9088,-104.8057,0,False,1754967979,3543.3,1754967987
N79FF,39.9153,-105.1253,0,True,1754967976,None,1754967987
N738BJ,39.9086,-105.1208,0,False,1754967979,1645.92,1754967987
N721FJ,39.9161,-105.1276,0,True,1754967979,None,1754967987
N680TW,39.6255,-104.8536,0,False,1754967979,1912.62,1754967987
N6338D,39.5711,-104.8534,0,False,1754967971,1668.78,1754967987
N555YS,39.5625,-104.8506,0,False,1754967979,1752.6,1754967987
N514MT,39.9152,-105.1251,0,True,1754967972,None,1754967987
N342FG,39.9151,-105.1248,0,True,1754967977,None,1754967987
N225WS,39.7787,-105.0806,0,False,1754967979,2225.04,1754967987
N152SA,39.9191,-105.136,0,False,1754967979,1676.4,1754967987
N1330N,39.6998,-104.9769,0,False,1754967979,2072.64,1754967987
FFT2554,40.0047,-104.8476,0,False,1754967980,3718.56,1754967987
ALIFE2,39.5715,-104.9856,0,False,1754967979,1737.36,1754967987
AAL194,40.0113,-105.2518,0,False,1754967980,10668,1754967987
UAL1835,39.7316,-105.0777,0,False,1754967990,3779.52,1754967997
UAL1262,39.8938,-104.8062,0,False,1754967989,3474.72,1754967997
N79FF,39.9153,-105.1253,0,True,1754967976,None,1754967997
N738BJ,39.9068,-105.1174,0,False,1754967989,1645.92,1754967997
N721FJ,39.9161,-105.1276,0,True,1754967989,None,1754967997
N680TW,39.6198,-104.8535,0,False,1754967989,1882.14,1754967997
N6338D,39.5641,-104.853,0,False,1754967989,1699.26,1754967997
N555YS,39.5587,-104.8505,0,False,1754967989,1767.84,1754967997
N514MT,39.9152,-105.1251,0,True,1754967987,None,1754967997
N342FG,39.9153,-105.1249,0,True,1754967989,None,1754967997
N225WS,39.7798,-105.0872,0,False,1754967989,2225.04,1754967997
N152SA,39.9171,-105.1321,0,False,1754967989,1661.16,1754967997
N1330N,39.6994,-104.971,0,False,1754967989,2065.02,1754967997
FFT2554,39.9958,-104.8362,0,False,1754967989,3657.6,1754967997
ALIFE2,39.568,-104.9859,0,False,1754967989,1767.84,1754967997
UAL1835,39.7249,-105.0981,0,False,1754967999,3886.2,1754968007
UAL1262,39.8793,-104.8065,0,False,1754968000,3444.24,1754968007
N79FF,39.9153,-105.1253,0,True,1754967990,None,1754968007
N738BJ,39.9047,-105.1136,0,False,1754967999,1645.92,1754968007
N721FJ,39.9161,-105.1276,0,True,1754967990,None,1754968007
N680TW,39.6139,-104.853,0,False,1754967999,1851.66,1754968007
N6338D,39.5601,-104.853,0,False,1754967999,1737.36,1754968007
N555YS,39.555,-104.8503,0,False,1754967999,1783.08,1754968007
N514MT,39.9152,-105.1252,0,True,1754967999,None,1754968007
N342FG,39.9155,-105.1252,0,True,1754968000,None,1754968007
N225WS,39.7807,-105.0939,0,False,1754968000,2225.04,1754968007
N152SA,39.9151,-105.1282,0,False,1754968000,1638.3,1754968007
N1330N,39.6988,-104.9653,0,False,1754967999,2057.4,1754968007
FFT2554,39.9868,-104.8246,0,False,1754967999,3604.26,1754968007
ALIFE2,39.5637,-104.9877,0,False,1754968000,1798.32,1754968007
UAL1835,39.7179,-105.1196,0,False,1754968009,3985.26,1754968017
UAL1262,39.8652,-104.8069,0,False,1754968009,3413.76,1754968017
N79FF,39.9153,-105.1253,0,True,1754968001,None,1754968017
N738BJ,39.9028,-105.1102,0,False,1754968009,1676.4,1754968017
N721FJ,39.9161,-105.1276,0,True,1754968001,None,1754968017
N680TW,39.6083,-104.8527,0,False,1754968009,1821.18,1754968017
N6338D,39.5563,-104.8533,0,False,1754968009,1767.84,1754968017
N555YS,39.5513,-104.8499,0,False,1754968009,1805.94,1754968017
N514MT,39.9152,-105.1255,0,True,1754968010,None,1754968017
N342FG,39.9156,-105.1255,0,True,1754968009,None,1754968017
N225WS,39.7815,-105.1005,0,False,1754968010,2225.04,1754968017
N152SA,39.9133,-105.1248,0,False,1754968009,1623.06,1754968017
N1330N,39.698,-104.9594,0,False,1754968009,2049.78,1754968017
FFT2554,39.9773,-104.8135,0,False,1754968010,3581.4,1754968017
ALIFE2,39.5592,-104.99,0,False,1754968010,1798.32,1754968017
UAL1835,39.7108,-105.1414,0,False,1754968019,4091.94,1754968027
UAL1262,39.8516,-104.8073,0,False,1754968019,3390.9,1754968027
N79FF,39.9153,-105.1253,0,True,1754968011,None,1754968027
N738BJ,39.9008,-105.1069,0,False,1754968019,1706.88,1754968027
N721FJ,39.9161,-105.1276,0,True,1754968011,None,1754968027
N680TW,39.6029,-104.8524,0,False,1754968019,1798.32,1754968027
N6338D,39.5524,-104.8537,0,False,1754968020,1805.94,1754968027
N555YS,39.5477,-104.8495,0,False,1754968019,1828.8,1754968027
N514MT,39.9153,-105.1259,0,True,1754968019,None,1754968027
N342FG,39.9155,-105.1256,0,True,1754968018,None,1754968027
N225WS,39.7825,-105.1072,0,False,1754968020,2194.56,1754968027
N152SA,39.9124,-105.123,0,False,1754968015,1623.06,1754968027
N1330N,39.6972,-104.9537,0,False,1754968019,2042.16,1754968027
FFT2554,39.966,-104.8063,0,False,1754968020,3566.16,1754968027
ALIFE2,39.5546,-104.9925,0,False,1754968020,1798.32,1754968027
UAL1835,39.7034,-105.1641,0,False,1754968030,4221.48,1754968037
UAL1262,39.8378,-104.8077,0,False,1754968029,3360.42,1754968037
N79FF,39.9153,-105.1253,0,True,1754968021,None,1754968037
N738BJ,39.8983,-105.1042,0,False,1754968029,1706.88,1754968037
N721FJ,39.9161,-105.1276,0,True,1754968023,None,1754968037
N680TW,39.5973,-104.8521,0,False,1754968029,1767.84,1754968037
N6338D,39.5486,-104.8537,0,False,1754968029,1813.56,1754968037
N555YS,39.5441,-104.8492,0,False,1754968029,1844.04,1754968037
N514MT,39.9156,-105.1264,0,True,1754968030,None,1754968037
N342FG,39.9155,-105.1256,0,True,1754968023,None,1754968037
N225WS,39.7839,-105.1136,0,False,1754968030,2194.56,1754968037
N152SA,39.9106,-105.1194,0,False,1754968029,1623.06,1754968037
N1330N,39.6963,-104.9481,0,False,1754968029,2034.54,1754968037
FFT2554,39.9535,-104.8043,0,False,1754968030,3505.2,1754968037
ALIFE2,39.5505,-104.995,0,False,1754968029,1798.32,1754968037
UAL1835,39.6965,-105.1849,0,False,1754968040,4366.26,1754968047
UAL1262,39.8246,-104.808,0,False,1754968039,3337.56,1754968047
N79FF,39.9153,-105.1253,0,True,1754968031,None,1754968047
N738BJ,39.8947,-105.1041,0,False,1754968039,1737.36,1754968047
N721FJ,39.9161,-105.1276,0,True,1754968036,None,1754968047
N680TW,39.5917,-104.8518,0,False,1754968039,1737.36,1754968047
N6338D,39.5448,-104.8561,0,False,1754968040,1851.66,1754968047
N555YS,39.5405,-104.8488,0,False,1754968039,1866.9,1754968047
N514MT,39.9158,-105.1268,0,True,1754968040,None,1754968047
N342FG,39.9155,-105.1256,0,True,1754968033,None,1754968047
N225WS,39.7861,-105.1191,0,False,1754968039,2225.04,1754968047
N152SA,39.9099,-105.1181,0,False,1754968036,1623.06,1754968047
N1330N,39.6951,-104.9425,0,False,1754968040,2034.54,1754968047
FFT2554,39.9409,-104.8051,0,False,1754968039,3467.1,1754968047
ALIFE2,39.5481,-104.9989,0,False,1754968040,1798.32,1754968047
UPS937,39.8971,-105.2602,0,False,1754968050,10066.02,1754968057
UAL1835,39.6895,-105.2062,0,False,1754968050,4488.18,1754968057
UAL1262,39.8111,-104.8083,0,False,1754968049,3307.08,1754968057
N79FF,39.9153,-105.1253,0,True,1754968046,None,1754968057
N738BJ,39.8914,-105.1075,0,False,1754968050,1767.84,1754968057
N721FJ,39.9161,-105.1276,0,True,1754968047,None,1754968057
N680TW,39.5867,-104.8516,0,False,1754968049,1706.88,1754968057
N6338D,39.5435,-104.8617,0,False,1754968050,1859.28,1754968057
N555YS,39.5369,-104.8484,0,False,1754968050,1889.76,1754968057
N514MT,39.916,-105.1271,0,True,1754968049,None,1754968057
N342FG,39.9155,-105.1256,0,True,1754968046,None,1754968057
N225WS,39.79,-105.1233,0,False,1754968050,2225.04,1754968057
N152SA,39.9091,-105.1166,0,False,1754968045,1623.06,1754968057
N1330N,39.6931,-104.9375,0,False,1754968050,2026.92,1754968057
FFT2554,39.9285,-104.8055,0,False,1754968049,3421.38,1754968057
ALIFE2,39.5486,-105.0023,0,False,1754968050,1767.84,1754968057
