CHILD1  ,39.722,-104.8895,0,False,1754639360,1851.66,1754633565
ALIFE3  ,39.7462,-104.9706,0,False,1754639352,1615.44,1754633565
RAX123  ,39.5415,-104.8499,0,False,1754639360,2034.54,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.7166,-104.8865,0,False,1754639370,1851.66,1754633565
ALIFE3  ,39.7462,-104.9706,0,False,1754639368,1584.96,1754633565
RAX123  ,39.5319,-104.8496,0,False,1754639370,2156.46,1754633565
HAL1600 ,39.6151,-104.7755,0,False,1754639370,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.7113,-104.8835,0,False,1754639379,1859.28,1754633565
ALIFE3  ,39.7462,-104.9706,0,False,1754639368,1584.96,1754633565
RAX123  ,39.5226,-104.8495,0,False,1754639379,2270.76,1754633565
HAL1600 ,39.6132,-104.8013,0,False,1754639380,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.7064,-104.8807,0,False,1754639389,1866.9,1754633565
ALIFE3  ,39.7454,-104.9706,0,False,1754639389,1645.92,1754633565
HAL1600 ,39.6115,-104.8243,0,False,1754639389,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.7016,-104.8779,0,False,1754639398,1874.52,1754633565
ALIFE3  ,39.7442,-104.9707,0,False,1754639398,1676.4,1754633565
HAL1600 ,39.6098,-104.8471,0,False,1754639398,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.6957,-104.8747,0,False,1754639408,1874.52,1754633565
ALIFE3  ,39.742,-104.9712,0,False,1754639409,1706.88,1754633565
HAL1600 ,39.6077,-104.8752,0,False,1754639409,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.6908,-104.8719,0,False,1754639418,1882.14,1754633565
ALIFE3  ,39.7403,-104.9737,0,False,1754639418,1737.36,1754633565
HAL1600 ,39.606,-104.8978,0,False,1754639418,12192,1754633565
N65860  ,39.5829,-104.8514,0,False,1754639108,1722.12,1754633565
CHILD1  ,39.6848,-104.8684,0,False,1754639429,1882.14,1754633565
ALIFE3  ,39.7396,-104.9788,0,False,1754639429,1767.84,1754633565
HAL1600 ,39.6039,-104.9263,0,False,1754639429,12192,1754633565
CHILD1  ,39.6795,-104.8653,0,False,1754639439,1882.14,1754633565
ALIFE3  ,39.7398,-104.9841,0,False,1754639439,1767.84,1754633565
HAL1600 ,39.602,-104.9509,0,False,1754639439,12192,1754633565
CHILD1  ,39.6743,-104.8622,0,False,1754639449,1889.76,1754633565
ALIFE3  ,39.7402,-104.9898,0,False,1754639449,1798.32,1754633565
HAL1600 ,39.6002,-104.976,0,False,1754639448,12192,1754633565
CHILD1  ,39.6685,-104.8586,0,False,1754639460,1889.76,1754633565
ALIFE3  ,39.7407,-104.9965,0,False,1754639460,1798.32,1754633565
HAL1600 ,39.598,-105.0041,0,False,1754639459,12192,1754633565
CHILD1  ,39.6594,-104.8528,0,False,1754639477,1889.76,1754633565
ALIFE3  ,39.7416,-105.0073,0,False,1754639477,1828.8,1754633565
HAL1600 ,39.5947,-105.0487,0,False,1754639477,12192,1754633565
CHILD1  ,39.6543,-104.8495,0,False,1754639487,1889.76,1754633565
ALIFE3  ,39.7426,-105.0134,0,False,1754639487,1828.8,1754633565
